# L  T  POL  MV
1.627000000000000000e+03 1.464715829568211049e-07 5.308304525976012073e-08 3.870718819573467383e-08
1.628000000000000000e+03 1.465513380525777521e-07 5.312326855396372777e-08 3.873318848943748163e-08
1.629000000000000000e+03 1.466307881881073926e-07 5.316345237259452322e-08 3.875911023735270564e-08
1.630000000000000000e+03 1.467099226099865713e-07 5.320359683444406706e-08 3.878495308809300920e-08
1.631000000000000000e+03 1.467887428028285432e-07 5.324370208279898051e-08 3.881071752117835505e-08
1.632000000000000000e+03 1.468672384537871587e-07 5.328376827783195644e-08 3.883640327209626210e-08
1.633000000000000000e+03 1.469454110169565725e-07 5.332379560338485212e-08 3.886201086525569385e-08
1.634000000000000000e+03 1.470232491828180151e-07 5.336378425836078311e-08 3.888754000322553073e-08
1.635000000000000000e+03 1.471007565781126951e-07 5.340373446619883528e-08 3.891299142604343716e-08
1.636000000000000000e+03 1.471779225854942444e-07 5.344364646604760427e-08 3.893836493692254321e-08
1.637000000000000000e+03 1.472547489051175597e-07 5.348352052075326544e-08 3.896366117698123965e-08
1.638000000000000000e+03 1.473312272909053267e-07 5.352335690790087702e-08 3.898888016440461577e-08
1.639000000000000000e+03 1.474073598405150515e-07 5.356315592907214572e-08 3.901402262536013177e-08
1.640000000000000000e+03 1.474831382147362943e-07 5.360291790161589295e-08 3.903908861077096508e-08
1.641000000000000000e+03 1.475585646513503482e-07 5.364264316400416832e-08 3.906407890410894882e-08
1.642000000000000000e+03 1.476336314533152997e-07 5.368233207229218135e-08 3.908899364843586990e-08
1.643000000000000000e+03 1.477083413231563119e-07 5.372198500160867579e-08 3.911383370163558453e-08
1.644000000000000000e+03 1.477826867215424946e-07 5.376160234523685255e-08 3.913859926286476891e-08
1.645000000000000000e+03 1.478566706383273568e-07 5.380118451503539802e-08 3.916329125340833061e-08
1.646000000000000000e+03 1.479302858110578467e-07 5.384073194173151774e-08 3.918790994215410603e-08
1.647000000000000000e+03 1.480035358037816321e-07 5.388024507310020602e-08 3.921245632859426946e-08
1.648000000000000000e+03 1.480764139830567221e-07 5.391972437454092980e-08 3.923693076501775799e-08
1.649000000000000000e+03 1.481489242975862069e-07 5.395917032950666403e-08 3.926133431767537632e-08
1.650000000000000000e+03 1.482210605574113327e-07 5.399858343773760301e-08 3.928566741025356053e-08
1.651000000000000000e+03 1.482928270322215809e-07 5.403796421888665333e-08 3.930993117924577756e-08
1.652000000000000000e+03 1.483642182599659400e-07 5.407731320350545480e-08 3.933412613114631686e-08
1.653000000000000000e+03 1.484352384589500407e-07 5.411663094738812240e-08 3.935825343672966354e-08
1.654000000000000000e+03 1.485058826910477423e-07 5.415591801368335306e-08 3.938231367819355759e-08
1.655000000000000000e+03 1.485761556081083517e-07 5.419517499029215814e-08 3.940630809539500899e-08
1.656000000000000000e+03 1.486460527226589933e-07 5.423440247158319477e-08 3.943023734173217601e-08
1.657000000000000000e+03 1.487155793033993678e-07 5.427360107761573530e-08 3.945410272722100032e-08
1.658000000000000000e+03 1.487847312769229122e-07 5.431277143255749269e-08 3.947790496694555570e-08
1.659000000000000000e+03 1.488535139867734759e-07 5.435191418750129270e-08 3.950164541301662801e-08
1.660000000000000000e+03 1.489219240784375313e-07 5.439102999811990790e-08 3.952532486685979382e-08
1.661000000000000000e+03 1.489899674013101273e-07 5.443011954285455504e-08 3.954894474394532617e-08
1.662000000000000000e+03 1.490576404511148467e-07 5.446918350488579870e-08 3.957250586303685800e-08
1.663000000000000000e+03 1.491249497602521526e-07 5.450822259340807422e-08 3.959600972110415422e-08
1.664000000000000000e+03 1.491918926096302408e-07 5.454723751783259120e-08 3.961945721842743910e-08
1.665000000000000000e+03 1.492584756636779765e-07 5.458622901395934791e-08 3.964284988835179133e-08
1.666000000000000000e+03 1.493246963566138719e-07 5.462519781785121403e-08 3.966618866698676339e-08
1.667000000000000000e+03 1.493905622418544723e-07 5.466414468964638257e-08 3.968947518210895504e-08
1.668000000000000000e+03 1.494560710125191779e-07 5.470307039101888268e-08 3.971271041125647228e-08
1.669000000000000000e+03 1.495212304363142082e-07 5.474197570610677862e-08 3.973589601671713409e-08
1.670000000000000000e+03 1.495860391256394535e-07 5.478086142200009739e-08 3.975903306865999387e-08
1.671000000000000000e+03 1.496505047985573793e-07 5.481972834360872527e-08 3.978212324618028066e-08
1.672000000000000000e+03 1.497146263080029717e-07 5.485857728031322153e-08 3.980516765684311574e-08
1.673000000000000000e+03 1.497784121455511425e-07 5.489740905901810571e-08 3.982816805577702526e-08
1.674000000000000000e+03 1.498418614749593501e-07 5.493622451161710003e-08 3.985112558839736681e-08
1.675000000000000000e+03 1.499049832437462864e-07 5.497502448228298619e-08 3.987404206236784032e-08
1.676000000000000000e+03 1.499677769106730916e-07 5.501380982358450190e-08 3.989691866471485941e-08
1.677000000000000000e+03 1.500302518035563985e-07 5.505258139971365549e-08 3.991975723840615944e-08
1.678000000000000000e+03 1.500924076561326443e-07 5.509134007841445490e-08 3.994255900653888005e-08
1.679000000000000000e+03 1.501542541285663175e-07 5.513008674221215577e-08 3.996532585552013986e-08
1.680000000000000000e+03 1.502157915415748764e-07 5.516882227588734483e-08 3.998805905573659707e-08
1.681000000000000000e+03 1.502770301731781286e-07 5.520754757834684859e-08 4.001076055232404236e-08
1.682000000000000000e+03 1.503379704261939477e-07 5.524626354968429922e-08 4.003343163410189435e-08
1.683000000000000000e+03 1.503986226824223916e-07 5.528497110172467566e-08 4.005607425810407656e-08
1.684000000000000000e+03 1.504589881796422881e-07 5.532367114942434500e-08 4.007868978675500682e-08
1.685000000000000000e+03 1.505190771701380164e-07 5.536236461616888962e-08 4.010128016830954230e-08
1.686000000000000000e+03 1.505788910828165185e-07 5.540105243012150845e-08 4.012384678797199976e-08
1.687000000000000000e+03 1.506384411848137088e-07 5.543973552541439526e-08 4.014639167942888679e-08
1.688000000000000000e+03 1.506977291611847187e-07 5.547841484129175313e-08 4.016891624096556098e-08
1.689000000000000000e+03 1.507567665222016910e-07 5.551709132153164807e-08 4.019142253179213400e-08
1.690000000000000000e+03 1.508155545416684265e-07 5.555576591311344096e-08 4.021391192211924833e-08
1.691000000000000000e+03 1.508741059751561719e-07 5.559443956915638303e-08 4.023638656365485311e-08
1.692000000000000000e+03 1.509324223344109237e-07 5.563311324469379500e-08 4.025884784366512200e-08
1.693000000000000000e+03 1.509905164673653541e-07 5.567178789800912255e-08 4.028129791923381786e-08
1.694000000000000000e+03 1.510483903411508068e-07 5.571046449095483764e-08 4.030373821305715917e-08
1.695000000000000000e+03 1.511060564200323570e-07 5.574914398734390968e-08 4.032617084423262441e-08
1.696000000000000000e+03 1.511635179289847723e-07 5.578782735213936705e-08 4.034859731989092618e-08
1.697000000000000000e+03 1.512207872741166398e-07 5.582651555408152203e-08 4.037101975865574052e-08
1.698000000000000000e+03 1.512778677387245189e-07 5.586520955958396017e-08 4.039343966583515702e-08
1.699000000000000000e+03 1.513347720694187622e-07 5.590391033972680976e-08 4.041585917598013500e-08
1.700000000000000000e+03 1.513915041027232166e-07 5.594261886412411078e-08 4.043827982504978946e-08
1.701000000000000000e+03 1.514480764597064642e-07 5.598133610248688186e-08 4.046070372674837467e-08
1.702000000000000000e+03 1.515044930471454498e-07 5.602006302435534541e-08 4.048313241804778572e-08
1.703000000000000000e+03 1.515607674462872520e-07 5.605880059806033943e-08 4.050556807409022350e-08
1.704000000000000000e+03 1.516169034182581386e-07 5.609754979051262472e-08 4.052801220604771392e-08
1.705000000000000000e+03 1.516729147235954612e-07 5.613631156969648371e-08 4.055046699065221961e-08
1.706000000000000000e+03 1.517288054617815599e-07 5.617508689786597460e-08 4.057293394447345747e-08
1.707000000000000000e+03 1.517845892974313812e-07 5.621387673788272970e-08 4.059541523158959139e-08
1.708000000000000000e+03 1.518402705337626442e-07 5.625268204805660492e-08 4.061791236281056054e-08
1.709000000000000000e+03 1.518958635142505686e-07 5.629150378589245060e-08 4.064042753797493638e-08
1.710000000000000000e+03 1.519513724041757283e-07 5.633034290333680087e-08 4.066296224463405316e-08
1.711000000000000000e+03 1.520068119246735441e-07 5.636920035014435316e-08 4.068551868898210803e-08
1.712000000000000000e+03 1.520621862315298801e-07 5.640807707049438254e-08 4.070809833634505834e-08
1.713000000000000000e+03 1.521175103496623560e-07 5.644697400543486858e-08 4.073070339370592050e-08
1.714000000000000000e+03 1.521727884520707425e-07 5.648589208930028714e-08 4.075333530930387314e-08
1.715000000000000000e+03 1.522280355028213887e-07 5.652483225500544050e-08 4.077599626623680131e-08
1.716000000000000000e+03 1.522832563352083291e-07 5.656379542435853055e-08 4.079868773665968021e-08
1.717000000000000000e+03 1.523384659700008660e-07 5.660278251908241402e-08 4.082141188898922284e-08
1.718000000000000000e+03 1.523936689595941445e-07 5.664179444912471393e-08 4.084417014814987371e-08
1.719000000000000000e+03 1.524488807098470202e-07 5.668083212370386386e-08 4.086696468594318873e-08
1.720000000000000000e+03 1.525041057250158501e-07 5.671989643902406626e-08 4.088979689636060447e-08
1.721000000000000000e+03 1.525593596459107064e-07 5.675898828856500241e-08 4.091266894237124077e-08
1.722000000000000000e+03 1.526146469536939102e-07 5.679810855507752326e-08 4.093558219541344157e-08
1.723000000000000000e+03 1.526699834790935820e-07 5.683725811621305025e-08 4.095853880100775240e-08
1.724000000000000000e+03 1.527253740061155443e-07 5.687643783719411319e-08 4.098154012277217302e-08
1.725000000000000000e+03 1.527808342182584240e-07 5.691564857874007064e-08 4.100458826745655248e-08
1.726000000000000000e+03 1.528363690474647565e-07 5.695489118804260250e-08 4.102768457877535668e-08
1.727000000000000000e+03 1.528919938414163161e-07 5.699416650963830435e-08 4.105083110575986264e-08
1.728000000000000000e+03 1.529477139620448728e-07 5.703347537027924300e-08 4.107402919761721404e-08
1.729000000000000000e+03 1.530035449288395465e-07 5.707281859507577000e-08 4.109728088371997303e-08
1.730000000000000000e+03 1.530594914023040707e-07 5.711219698978184657e-08 4.112058742851644174e-08
1.731000000000000000e+03 1.531155689604789028e-07 5.715161135891477248e-08 4.114395083023218603e-08
1.732000000000000000e+03 1.531717826111414117e-07 5.719106248941104339e-08 4.116737234374271885e-08
1.733000000000000000e+03 1.532281476549099710e-07 5.723055116082139162e-08 4.119085391622656994e-08
1.734000000000000000e+03 1.532846692188882718e-07 5.727007813881022516e-08 4.121439676963704034e-08
1.735000000000000000e+03 1.533413630980642498e-07 5.730964417892604930e-08 4.123800285447176502e-08
1.736000000000000000e+03 1.533982344953687533e-07 5.734925002376288051e-08 4.126167336468632386e-08
1.737000000000000000e+03 1.534552978731515378e-07 5.738889640377936040e-08 4.128541011349184069e-08
1.738000000000000000e+03 1.535125600378528684e-07 5.742858403786301200e-08 4.130921437739658670e-08
1.739000000000000000e+03 1.535700345255598122e-07 5.746831363183019737e-08 4.133308786073528166e-08
1.740000000000000000e+03 1.536277274092031719e-07 5.750808587773607029e-08 4.135703174614846878e-08
1.741000000000000000e+03 1.536856531613408265e-07 5.754790145595486270e-08 4.138104777136417562e-08
1.742000000000000000e+03 1.537438180052857817e-07 5.758776103125764573e-08 4.140513709170211606e-08
1.743000000000000000e+03 1.538022366856642493e-07 5.762766525642790963e-08 4.142930142251610118e-08
1.744000000000000000e+03 1.538609148957703590e-07 5.766761476776598278e-08 4.145354183916774780e-08
1.745000000000000000e+03 1.539198666085723755e-07 5.770761019081417366e-08 4.147785996073778383e-08
1.746000000000000000e+03 1.539790957563128127e-07 5.774765213298152931e-08 4.150225668622747334e-08
1.747000000000000000e+03 1.540386183998034532e-07 5.778774119051752366e-08 4.152673374924551091e-08
1.748000000000000000e+03 1.540984396881957529e-07 5.782787794320357642e-08 4.155129209941169734e-08
1.749000000000000000e+03 1.541585747961534126e-07 5.786806295415112830e-08 4.157593336228867355e-08
1.750000000000000000e+03 1.542190261861759635e-07 5.790829677452049466e-08 4.160065824003226269e-08
1.751000000000000000e+03 1.542798103236386115e-07 5.794857993726772423e-08 4.162546841317644545e-08
1.752000000000000000e+03 1.543409298960213088e-07 5.798891296080920767e-08 4.165036455510638640e-08
1.753000000000000000e+03 1.544024007693363126e-07 5.802929634715774854e-08 4.167534825675310281e-08
1.754000000000000000e+03 1.544642266299475864e-07 5.806973058443741734e-08 4.170042022513989928e-08
1.755000000000000000e+03 1.545264228903552801e-07 5.811021614076444653e-08 4.172558197184469595e-08
1.756000000000000000e+03 1.545889923808062728e-07 5.815075347212442518e-08 4.175083409261496739e-08
1.757000000000000000e+03 1.546519490887502339e-07 5.819134301464811289e-08 4.177617794862438803e-08
1.758000000000000000e+03 1.547152963506562160e-07 5.823198519070425363e-08 4.180161412603025265e-08
1.759000000000000000e+03 1.547790492111702420e-07 5.827268040337838341e-08 4.182714402705370377e-08
1.760000000000000000e+03 1.548432111449666747e-07 5.831342904111767443e-08 4.185276819515590445e-08
1.761000000000000000e+03 1.549077942110200943e-07 5.835423147257825492e-08 4.187848776322754641e-08
1.762000000000000000e+03 1.549728037597096150e-07 5.839508805217944909e-08 4.190430337129794115e-08
1.763000000000000000e+03 1.550382519032848278e-07 5.843599911579395434e-08 4.193021610902848116e-08
1.764000000000000000e+03 1.551041419140935969e-07 5.847696498170473707e-08 4.195622641438002672e-08
1.765000000000000000e+03 1.551704867682872805e-07 5.851798595278084187e-08 4.198233539426895129e-08
1.766000000000000000e+03 1.552372889269991985e-07 5.855906231118897450e-08 4.200854337764292852e-08
1.767000000000000000e+03 1.553045577303235145e-07 5.860019432384030085e-08 4.203485114590945975e-08
1.768000000000000000e+03 1.553723004721228501e-07 5.864138224003403440e-08 4.206125935128376217e-08
1.769000000000000000e+03 1.554405258793182097e-07 5.868262628920825276e-08 4.208776868315979069e-08
1.770000000000000000e+03 1.555092410779441774e-07 5.872392668513157912e-08 4.211437973016032139e-08
1.771000000000000000e+03 1.555784555141851580e-07 5.876528362218495246e-08 4.214109319161763942e-08
1.772000000000000000e+03 1.556481764330569978e-07 5.880669727831274334e-08 4.216790961869949815e-08
1.773000000000000000e+03 1.557184100305621632e-07 5.884816781351357935e-08 4.219482941864274868e-08
1.774000000000000000e+03 1.557891629405165309e-07 5.888969536851144970e-08 4.222185304695965411e-08
1.775000000000000000e+03 1.558604408289538251e-07 5.893128006716906752e-08 4.224898082284440960e-08
1.776000000000000000e+03 1.559322501755783129e-07 5.897292201335538323e-08 4.227621314199341292e-08
1.777000000000000000e+03 1.560045973741006710e-07 5.901462129642439874e-08 4.230355033496800830e-08
1.778000000000000000e+03 1.560774885451517005e-07 5.905637798495503812e-08 4.233099272641413317e-08
1.779000000000000000e+03 1.561509307006199314e-07 5.909819213082397982e-08 4.235854063756544613e-08
1.780000000000000000e+03 1.562249280154542364e-07 5.914006376628776047e-08 4.238619420335638678e-08
1.781000000000000000e+03 1.562994873946790866e-07 5.918199290766094271e-08 4.241395369134068155e-08
1.782000000000000000e+03 1.563746120277902686e-07 5.922397955143004049e-08 4.244181911427677743e-08
1.783000000000000000e+03 1.564503104946824754e-07 5.926602367783425161e-08 4.246979082064867995e-08
1.784000000000000000e+03 1.565265837821799015e-07 5.930812524661289571e-08 4.249786860946664097e-08
1.785000000000000000e+03 1.566034424143727577e-07 5.935028420352822310e-08 4.252605293261616012e-08
1.786000000000000000e+03 1.566808845805284048e-07 5.939250047145961770e-08 4.255434333020861314e-08
1.787000000000000000e+03 1.567589189711601742e-07 5.943477396083516513e-08 4.258274007017069226e-08
1.788000000000000000e+03 1.568375452268606309e-07 5.947710456056121365e-08 4.261124275693161206e-08
1.789000000000000000e+03 1.569167728957753208e-07 5.951949214396692413e-08 4.263985167803347507e-08
1.790000000000000000e+03 1.569965997315278957e-07 5.956193656523803640e-08 4.266856624985438113e-08
1.791000000000000000e+03 1.570770361943312180e-07 5.960443766330553791e-08 4.269738678839029444e-08
1.792000000000000000e+03 1.571580798493283591e-07 5.964699525649420226e-08 4.272631265207097187e-08
1.793000000000000000e+03 1.572397396451679792e-07 5.968960914923762149e-08 4.275534399474491346e-08
1.794000000000000000e+03 1.573220106498943344e-07 5.973227912622767020e-08 4.278447993972804249e-08
1.795000000000000000e+03 1.574049012138155050e-07 5.977500495792644001e-08 4.281372055721524322e-08
1.796000000000000000e+03 1.574884107919856976e-07 5.981778639390064620e-08 4.284306525946371417e-08
1.797000000000000000e+03 1.575725473200164081e-07 5.986062317103790020e-08 4.287251404659317817e-08
1.798000000000000000e+03 1.576573061358483006e-07 5.990351500626532322e-08 4.290206597285257798e-08
1.799000000000000000e+03 1.577426948536431793e-07 5.994646160218013160e-08 4.293172097053467246e-08
1.800000000000000000e+03 1.578287128718989403e-07 5.998946264411932630e-08 4.296147836564800012e-08
1.801000000000000000e+03 1.579153616991447343e-07 6.003251780006588405e-08 4.299133758334146858e-08
1.802000000000000000e+03 1.580026423339628702e-07 6.007562672433775784e-08 4.302129803382000819e-08
1.803000000000000000e+03 1.580905589785634731e-07 6.011878905256182166e-08 4.305135930706084337e-08
1.804000000000000000e+03 1.581791078851882288e-07 6.016200440705606345e-08 4.308152041485341845e-08
1.805000000000000000e+03 1.582682937768895158e-07 6.020527239298772154e-08 4.311178094648547303e-08
1.806000000000000000e+03 1.583581137590481217e-07 6.024859260021343729e-08 4.314213994016689136e-08
1.807000000000000000e+03 1.584485698365686921e-07 6.029196460388076760e-08 4.317259674178623403e-08
1.808000000000000000e+03 1.585396590821268018e-07 6.033538796433580536e-08 4.320315035064611136e-08
1.809000000000000000e+03 1.586313850233531283e-07 6.037886222540456284e-08 4.323380019610633617e-08
1.810000000000000000e+03 1.587237446328129252e-07 6.042238691836376951e-08 4.326454523349031746e-08
1.811000000000000000e+03 1.588167389024500922e-07 6.046596155875571051e-08 4.329538466215711574e-08
1.812000000000000000e+03 1.589103646735443556e-07 6.050958564887841089e-08 4.332631739698423737e-08
1.813000000000000000e+03 1.590046245543330884e-07 6.055325867559617452e-08 4.335734272711323756e-08
1.814000000000000000e+03 1.590995123707337133e-07 6.059698011307196684e-08 4.338845930282698600e-08
1.815000000000000000e+03 1.591950311679277729e-07 6.064074942175707658e-08 4.341966641442505106e-08
1.816000000000000000e+03 1.592911760844919037e-07 6.068456604902816395e-08 4.345096278361840050e-08
1.817000000000000000e+03 1.593879475075567439e-07 6.072842942799882045e-08 4.348234746626869474e-08
1.818000000000000000e+03 1.594853379301851459e-07 6.077233898015050620e-08 4.351381895151535131e-08
1.819000000000000000e+03 1.595833521914584438e-07 6.081629411529082029e-08 4.354537661009769294e-08
1.820000000000000000e+03 1.596819814146783175e-07 6.086029422739002945e-08 4.357701879653354388e-08
1.821000000000000000e+03 1.597812265510886806e-07 6.090433870271077118e-08 4.360874455564172985e-08
1.822000000000000000e+03 1.598810805440508500e-07 6.094842691264812392e-08 4.364055235728069707e-08
1.823000000000000000e+03 1.599815427723743672e-07 6.099255821838288845e-08 4.367244109721609608e-08
1.824000000000000000e+03 1.600826066913791470e-07 6.103673196904850272e-08 4.370440926386920603e-08
1.825000000000000000e+03 1.601842705860847281e-07 6.108094750485267587e-08 4.373645564444092195e-08
1.826000000000000000e+03 1.602865310293603364e-07 6.112520415215976640e-08 4.376857894446854100e-08
1.827000000000000000e+03 1.603893854136133761e-07 6.116950122925957953e-08 4.380077786386543214e-08
1.828000000000000000e+03 1.604928232799814994e-07 6.121383804293799539e-08 4.383305053836481949e-08
1.829000000000000000e+03 1.605968469724422260e-07 6.125821389149629747e-08 4.386539603100496925e-08
1.830000000000000000e+03 1.607014429084865568e-07 6.130262806216193841e-08 4.389781222076150886e-08
1.831000000000000000e+03 1.608066155801971060e-07 6.134707983479943111e-08 4.393029831881360539e-08
1.832000000000000000e+03 1.609123491635139407e-07 6.139156847672896871e-08 4.396285200947303165e-08
1.833000000000000000e+03 1.610186467702006867e-07 6.143609325178615671e-08 4.399547238397554906e-08
1.834000000000000000e+03 1.611254936007279127e-07 6.148065341081377693e-08 4.402815718848751139e-08
1.835000000000000000e+03 1.612328925167615701e-07 6.152524820198801915e-08 4.406090548130227172e-08
1.836000000000000000e+03 1.613408285475060829e-07 6.156987685973824453e-08 4.409371498487681182e-08
1.837000000000000000e+03 1.614493044880092938e-07 6.161453861590452721e-08 4.412658473606359932e-08
1.838000000000000000e+03 1.615583050105235020e-07 6.165923269247177911e-08 4.415951242162072421e-08
1.839000000000000000e+03 1.616678300307913227e-07 6.170395830709836054e-08 4.419249684607397581e-08
1.840000000000000000e+03 1.617778666490424086e-07 6.174871466784375003e-08 4.422553587314689603e-08
1.841000000000000000e+03 1.618884105286417113e-07 6.179350098015459416e-08 4.425862796758134919e-08
1.842000000000000000e+03 1.619994526070128924e-07 6.183831644090379263e-08 4.429177128257991252e-08
1.843000000000000000e+03 1.621109860887832311e-07 6.188316024407293785e-08 4.432496408865022669e-08
1.844000000000000000e+03 1.622230011056841551e-07 6.192803157643198376e-08 4.435820447074399806e-08
1.845000000000000000e+03 1.623354918010561694e-07 6.197292962202916887e-08 4.439149076610561385e-08
1.846000000000000000e+03 1.624484483995371665e-07 6.201785355826575977e-08 4.442482106906730635e-08
1.847000000000000000e+03 1.625618648521862491e-07 6.206280256091533014e-08 4.445819369367051057e-08
1.848000000000000000e+03 1.626757258674319643e-07 6.210777580047541777e-08 4.449160630384037214e-08
1.849000000000000000e+03 1.627900278832084895e-07 6.215277244549879927e-08 4.452505741092926456e-08
1.850000000000000000e+03 1.629047586322715924e-07 6.219779165959820951e-08 4.455854491573782354e-08
1.851000000000000000e+03 1.630199127324515034e-07 6.224283260697668594e-08 4.459206719000276273e-08
1.852000000000000000e+03 1.631354759507076762e-07 6.228789444424251712e-08 4.462562197942390607e-08
1.853000000000000000e+03 1.632514421495741591e-07 6.233297633179451700e-08 4.465920760468774146e-08
1.854000000000000000e+03 1.633677990193710839e-07 6.237807742437044746e-08 4.469282196536470839e-08
1.855000000000000000e+03 1.634845370092890124e-07 6.242319687807086699e-08 4.472646312367199007e-08
1.856000000000000000e+03 1.636016445210529169e-07 6.246833384687893701e-08 4.476012904343324545e-08
1.857000000000000000e+03 1.637191129467369517e-07 6.251348748433500598e-08 4.479381786414416607e-08
1.858000000000000000e+03 1.638369311450540227e-07 6.255865694380767321e-08 4.482752759902085416e-08
1.859000000000000000e+03 1.639550904087686476e-07 6.260384137901497878e-08 4.486125638735793020e-08
1.860000000000000000e+03 1.640735771288388115e-07 6.264903994372514951e-08 4.489500206161194572e-08
1.861000000000000000e+03 1.641923823565294303e-07 6.269425179389327920e-08 4.492876275769369735e-08
1.862000000000000000e+03 1.643114913531888127e-07 6.273947608504179990e-08 4.496253623176443505e-08
1.863000000000000000e+03 1.644308949035394526e-07 6.278471197624166905e-08 4.499632061097074526e-08
1.864000000000000000e+03 1.645505802813689271e-07 6.282995862436132021e-08 4.503011382548828689e-08
1.865000000000000000e+03 1.646705379879944703e-07 6.287521519449897229e-08 4.506391399796240743e-08
1.866000000000000000e+03 1.647907532134640425e-07 6.292048084918857108e-08 4.509771891650876078e-08
1.867000000000000000e+03 1.649112161857150999e-07 6.296575475788561855e-08 4.513152670080265280e-08
1.868000000000000000e+03 1.650319139825069142e-07 6.301103609100805786e-08 4.516533530066894802e-08
1.869000000000000000e+03 1.651528365518438550e-07 6.305632402279191260e-08 4.519914283839111235e-08
1.870000000000000000e+03 1.652739688761183559e-07 6.310161773231561429e-08 4.523294711970050417e-08
1.871000000000000000e+03 1.653952978297711289e-07 6.314691640285494712e-08 4.526674605712047021e-08
1.872000000000000000e+03 1.655168159056800557e-07 6.319221922048282307e-08 4.530053805743726587e-08
1.873000000000000000e+03 1.656385055107811657e-07 6.323752537913168018e-08 4.533432070702337434e-08
1.874000000000000000e+03 1.657603570305141713e-07 6.328283407546627302e-08 4.536809228114832320e-08
1.875000000000000000e+03 1.658823558000350794e-07 6.332814451459413061e-08 4.540185062075995088e-08
1.876000000000000000e+03 1.660044891724812487e-07 6.337345590320575418e-08 4.543559378695026323e-08
1.877000000000000000e+03 1.661267431345425116e-07 6.341876745979669022e-08 4.546931970118943217e-08
1.878000000000000000e+03 1.662491064687316310e-07 6.346407840450868050e-08 4.550302657032079843e-08
1.879000000000000000e+03 1.663715654038803832e-07 6.350938796969708634e-08 4.553671236126317860e-08
1.880000000000000000e+03 1.664941063661664627e-07 6.355469538894972846e-08 4.557037512581349042e-08
1.881000000000000000e+03 1.666167184782353563e-07 6.359999990890799938e-08 4.560401308981239574e-08
1.882000000000000000e+03 1.667393842553690897e-07 6.364530077889160982e-08 4.563762403267540174e-08
1.883000000000000000e+03 1.668620942392037445e-07 6.369059726288857825e-08 4.567120632639448339e-08
1.884000000000000000e+03 1.669848315404055166e-07 6.373588862723254269e-08 4.570475783248145386e-08
1.885000000000000000e+03 1.671075877253819171e-07 6.378117415038207367e-08 4.573827703318956457e-08
1.886000000000000000e+03 1.672303428017068038e-07 6.382645311730206649e-08 4.577176158653458947e-08
1.887000000000000000e+03 1.673530891464585164e-07 6.387172482637309484e-08 4.580521007651779297e-08
1.888000000000000000e+03 1.674758106113590885e-07 6.391698858210773482e-08 4.583862049737002640e-08
1.889000000000000000e+03 1.675984974551432207e-07 6.396224370132532916e-08 4.587199129882910363e-08
1.890000000000000000e+03 1.677211292956668442e-07 6.400748950938341863e-08 4.590532019552401911e-08
1.891000000000000000e+03 1.678437012050205178e-07 6.405272534249986954e-08 4.593860604401104323e-08
1.892000000000000000e+03 1.679661908778190854e-07 6.409795054740005810e-08 4.597184645067427579e-08
1.893000000000000000e+03 1.680885956611917784e-07 6.414316448386997329e-08 4.600504049407574108e-08
1.894000000000000000e+03 1.682108918311153171e-07 6.418836651951239471e-08 4.603818570928890047e-08
1.895000000000000000e+03 1.683330756364345203e-07 6.423355603813408047e-08 4.607128112991303936e-08
1.896000000000000000e+03 1.684551221302602218e-07 6.427873243047755913e-08 4.610432423743317971e-08
1.897000000000000000e+03 1.685770304056052648e-07 6.432389510347508381e-08 4.613731433549857253e-08
1.898000000000000000e+03 1.686987772757835307e-07 6.436904347300496519e-08 4.617024908117790965e-08
1.899000000000000000e+03 1.688203578303083051e-07 6.441417697016803276e-08 4.620312751354956864e-08
1.900000000000000000e+03 1.689417493119173626e-07 6.445929503788870332e-08 4.623594736855822733e-08
1.901000000000000000e+03 1.690629481298375576e-07 6.450439713102268653e-08 4.626870783719458496e-08
1.902000000000000000e+03 1.691839344869077976e-07 6.454948271976504847e-08 4.630140692575251259e-08
1.903000000000000000e+03 1.693046996941580186e-07 6.459455128462144314e-08 4.633404348474994816e-08
1.904000000000000000e+03 1.694252281732529958e-07 6.463960232345379876e-08 4.636661588988046680e-08
1.905000000000000000e+03 1.695455116126195979e-07 6.468463534351309934e-08 4.639912305022805481e-08
1.906000000000000000e+03 1.696655312832895585e-07 6.472964987192829961e-08 4.643156315716198519e-08
1.907000000000000000e+03 1.697852813188044027e-07 6.477464544294902939e-08 4.646393538526712675e-08
1.908000000000000000e+03 1.699047448517780882e-07 6.481962161318294871e-08 4.649623810416632317e-08
1.909000000000000000e+03 1.700239142528224934e-07 6.486457794450745368e-08 4.652847037557330608e-08
1.910000000000000000e+03 1.701427707669501938e-07 6.490951402329073341e-08 4.656063048130754341e-08
1.911000000000000000e+03 1.702613088477905891e-07 6.495442944225106391e-08 4.659271768011444248e-08
1.912000000000000000e+03 1.703795118079350651e-07 6.499932381591627108e-08 4.662473050467739937e-08
1.913000000000000000e+03 1.704973722580764278e-07 6.504419676842623130e-08 4.665666809339794785e-08
1.914000000000000000e+03 1.706148744480870356e-07 6.508904794541414967e-08 4.668852910075053322e-08
1.915000000000000000e+03 1.707320130362297074e-07 6.513387700152861317e-08 4.672031285594791376e-08
1.916000000000000000e+03 1.708487701932517676e-07 6.517868361249001952e-08 4.675201794144355337e-08
1.917000000000000000e+03 1.709651387013628881e-07 6.522346746548948511e-08 4.678364358118340407e-08
