# L  T  POL  MV
1.621000000000000000e+03 1.243989432372311176e-07 2.569392855369096712e-08 2.116645288966750120e-08
1.622000000000000000e+03 1.244681643330876722e-07 2.571324725846160132e-08 2.118121766794662995e-08
1.623000000000000000e+03 1.245371223114987929e-07 2.573255525587614636e-08 2.119594959301104892e-08
1.624000000000000000e+03 1.246058026021267583e-07 2.575185251180397872e-08 2.121064832269722641e-08
1.625000000000000000e+03 1.246742067321756251e-07 2.577113900491257363e-08 2.122531397720274414e-08
1.626000000000000000e+03 1.247423211193007452e-07 2.579041471644606731e-08 2.123994626581280200e-08
1.627000000000000000e+03 1.248101476360903447e-07 2.580967963892405040e-08 2.125454534742724387e-08
1.628000000000000000e+03 1.248776730881868963e-07 2.582893376890043884e-08 2.126911096715637263e-08
1.629000000000000000e+03 1.249448997126117193e-07 2.584817711256505494e-08 2.128364331422027465e-08
1.630000000000000000e+03 1.250118149424111550e-07 2.586740968093594115e-08 2.129814217761572718e-08
1.631000000000000000e+03 1.250784213465776870e-07 2.588663149461263102e-08 2.131260777982989002e-08
1.632000000000000000e+03 1.251447067750609735e-07 2.590584257965194915e-08 2.132703994920284107e-08
1.633000000000000000e+03 1.252106737552371548e-07 2.592504297137455068e-08 2.134143892805242917e-08
1.634000000000000000e+03 1.252763091411022412e-07 2.594423270961274892e-08 2.135580452941857426e-08
1.635000000000000000e+03 1.253416175853881478e-07 2.596341184399444910e-08 2.137013709136716045e-08
1.636000000000000000e+03 1.254065866071984134e-07 2.598258042916454251e-08 2.138443647170946016e-08
1.637000000000000000e+03 1.254712189533769237e-07 2.600173852904741123e-08 2.139870296632429922e-08
1.638000000000000000e+03 1.255355044638804993e-07 2.602088621218958033e-08 2.141293652495105864e-08
1.639000000000000000e+03 1.255994462650932166e-07 2.604002355672918076e-08 2.142713748304330009e-08
1.640000000000000000e+03 1.256630340922710007e-07 2.605915064593069605e-08 2.144130580401878563e-08
1.641000000000000000e+03 1.257262712032892844e-07 2.607826757134214198e-08 2.145544185021653465e-08
1.642000000000000000e+03 1.257891479526334112e-07 2.609737443067332181e-08 2.146954562575258465e-08
1.643000000000000000e+03 1.258516680459787956e-07 2.611647132886132427e-08 2.148361752529562105e-08
1.644000000000000000e+03 1.259138219853573559e-07 2.613555837745724523e-08 2.149765757912889150e-08
1.645000000000000000e+03 1.259756137497396079e-07 2.615463569495791027e-08 2.151166621046053641e-08
1.646000000000000000e+03 1.260370341037241308e-07 2.617370340701137617e-08 2.152564348205159767e-08
1.647000000000000000e+03 1.260980875885110205e-07 2.619276164557422901e-08 2.153958985083721805e-08
1.648000000000000000e+03 1.261587655758721107e-07 2.621181054912823275e-08 2.155350541635946544e-08
1.649000000000000000e+03 1.262190729790489050e-07 2.623085026308573045e-08 2.156739066525634728e-08
1.650000000000000000e+03 1.262790016002176238e-07 2.624988093890063022e-08 2.158124572943566585e-08
1.651000000000000000e+03 1.263385566640914675e-07 2.626890273577789308e-08 2.159507112879615590e-08
1.652000000000000000e+03 1.263977306831208401e-07 2.628791581655761791e-08 2.160886702988647138e-08
1.653000000000000000e+03 1.264565288282524141e-07 2.630692035451732482e-08 2.162263397017561284e-08
1.654000000000000000e+03 1.265149441224203752e-07 2.632591652492074011e-08 2.163637215024519419e-08
1.655000000000000000e+03 1.265729821596860315e-07 2.634490451326478708e-08 2.165008213869165109e-08
1.656000000000000000e+03 1.266306364034781562e-07 2.636388450676690811e-08 2.166376416981749854e-08
1.657000000000000000e+03 1.266879130550231325e-07 2.638285670340877595e-08 2.167741884135324100e-08
1.658000000000000000e+03 1.267448059800104712e-07 2.640182130185356424e-08 2.169104641567986070e-08
1.659000000000000000e+03 1.268013214519987752e-07 2.642077851218345657e-08 2.170464751179408338e-08
1.660000000000000000e+03 1.268574540413125644e-07 2.643972854555406221e-08 2.171822243052973532e-08
1.661000000000000000e+03 1.269132105207679398e-07 2.645867162257733574e-08 2.173177181872925408e-08
1.662000000000000000e+03 1.269685853129150476e-07 2.647760796509325083e-08 2.174529598664887037e-08
1.663000000000000000e+03 1.270235858624517426e-07 2.649653780618319215e-08 2.175879561872303548e-08
1.664000000000000000e+03 1.270782073630807833e-07 2.651546137801941333e-08 2.177227106127769698e-08
1.665000000000000000e+03 1.271324573923522454e-07 2.653437892415299353e-08 2.178572301592861840e-08
1.666000000000000000e+03 1.271863312987722054e-07 2.655329068753729120e-08 2.179915184574204324e-08
1.667000000000000000e+03 1.272398375354022310e-07 2.657219692148935777e-08 2.181255829539950399e-08
1.668000000000000000e+03 1.272929717068776359e-07 2.659109787927153159e-08 2.182594274747940909e-08
1.669000000000000000e+03 1.273457424792251669e-07 2.660999382398886582e-08 2.183930596263221457e-08
1.670000000000000000e+03 1.273981463650682759e-07 2.662888501946078329e-08 2.185264836524145802e-08
1.671000000000000000e+03 1.274501919882703950e-07 2.664777173721018696e-08 2.186597072511212573e-08
1.672000000000000000e+03 1.275018761013355007e-07 2.666665425017869711e-08 2.187927348484882032e-08
1.673000000000000000e+03 1.275532080928022441e-07 2.668553283919511440e-08 2.189255744828999759e-08
1.674000000000000000e+03 1.276041850238219464e-07 2.670440778673046760e-08 2.190582307520168700e-08
1.675000000000000000e+03 1.276548167394102990e-07 2.672327938070688922e-08 2.191907119447670872e-08
1.676000000000000000e+03 1.277051005974316174e-07 2.674214791253827932e-08 2.193230228647619209e-08
1.677000000000000000e+03 1.277550468201908731e-07 2.676101367878130515e-08 2.194551719560592897e-08
1.678000000000000000e+03 1.278046530449073150e-07 2.677987697729146962e-08 2.195871641989893530e-08
1.679000000000000000e+03 1.278539298277511770e-07 2.679873811264113114e-08 2.197190082564242490e-08
1.680000000000000000e+03 1.279028753876162002e-07 2.681759739026339568e-08 2.198507093127079785e-08
1.681000000000000000e+03 1.279515008988529069e-07 2.683645512210241887e-08 2.199822763037019355e-08
1.682000000000000000e+03 1.279998046667343199e-07 2.685531162038331649e-08 2.201137145142955784e-08
1.683000000000000000e+03 1.280477979769110379e-07 2.687416720301462334e-08 2.202450329397829969e-08
1.684000000000000000e+03 1.280954799632203247e-07 2.689302218922566660e-08 2.203762372111646787e-08
1.685000000000000000e+03 1.281428617954308101e-07 2.691187690223850477e-08 2.205073362891449321e-08
1.686000000000000000e+03 1.281899428025023207e-07 2.693073166758463169e-08 2.206383359226363927e-08
1.687000000000000000e+03 1.282367351618068282e-07 2.694958681378047208e-08 2.207692454735635527e-08
1.688000000000000000e+03 1.282832384658194177e-07 2.696844267184555874e-08 2.209000707414965151e-08
1.689000000000000000e+03 1.283294651348502424e-07 2.698729957524346193e-08 2.210308212245138333e-08
1.690000000000000000e+03 1.283754143709739903e-07 2.700615785906077624e-08 2.211615026213516316e-08
1.691000000000000000e+03 1.284210998307672387e-07 2.702501786173739381e-08 2.212921248390996304e-08
1.692000000000000000e+03 1.284665209587773063e-07 2.704387992281396581e-08 2.214226936684497699e-08
1.693000000000000000e+03 1.285116915115070209e-07 2.706274438386713929e-08 2.215532190586046602e-08
1.694000000000000000e+03 1.285566113939923423e-07 2.708161158849239154e-08 2.216837069737954254e-08
1.695000000000000000e+03 1.286012940002096231e-07 2.710048188179946646e-08 2.218141672038107588e-08
1.696000000000000000e+03 1.286457404781086297e-07 2.711935560986375529e-08 2.219446060760611234e-08
1.697000000000000000e+03 1.286899641767692626e-07 2.713823312119239814e-08 2.220750334165363752e-08
1.698000000000000000e+03 1.287339663173011648e-07 2.715711476374380004e-08 2.222054555603572267e-08
1.699000000000000000e+03 1.287777605918722059e-07 2.717600088837656382e-08 2.223358824141090497e-08
1.700000000000000000e+03 1.288213487772112846e-07 2.719489184592825548e-08 2.224663204480457118e-08
1.701000000000000000e+03 1.288647444568706796e-07 2.721378798804733274e-08 2.225967794912840762e-08
1.702000000000000000e+03 1.289079494877561990e-07 2.723268966706480311e-08 2.227272660456769385e-08
1.703000000000000000e+03 1.289509784080107421e-07 2.725159723555113954e-08 2.228577902194960900e-08
1.704000000000000000e+03 1.289938329460325927e-07 2.727051104629237164e-08 2.229883584114513227e-08
1.705000000000000000e+03 1.290365278283628033e-07 2.728943145351597728e-08 2.231189807436941216e-08
1.706000000000000000e+03 1.290790651291340488e-07 2.730835880955325511e-08 2.232496636433965048e-08
1.707000000000000000e+03 1.291214594936225908e-07 2.732729346819482244e-08 2.233804172144740657e-08
1.708000000000000000e+03 1.291637132109354987e-07 2.734623578188666485e-08 2.235112478583029636e-08
1.709000000000000000e+03 1.292058416052320711e-07 2.736518610399994629e-08 2.236421658436607848e-08
1.710000000000000000e+03 1.292478468435273071e-07 2.738414478611905772e-08 2.237731774948623515e-08
1.711000000000000000e+03 1.292897446332455763e-07 2.740311218010094942e-08 2.239042931094667680e-08
1.712000000000000000e+03 1.293315371487161133e-07 2.742208863624609567e-08 2.240355189215967551e-08
1.713000000000000000e+03 1.293732404064297811e-07 2.744107450458029388e-08 2.241668652347452798e-08
1.714000000000000000e+03 1.294148566135681725e-07 2.746007013321627450e-08 2.242983382279469850e-08
1.715000000000000000e+03 1.294564017400322150e-07 2.747907587088972766e-08 2.244299481157747415e-08
1.716000000000000000e+03 1.294978786542347953e-07 2.749809206229862344e-08 2.245617011767607115e-08
1.717000000000000000e+03 1.295393033969094152e-07 2.751711905353125710e-08 2.246936075844860365e-08
1.718000000000000000e+03 1.295806785743493220e-07 2.753615718640798624e-08 2.248256734165820491e-08
1.719000000000000000e+03 1.296220206198480574e-07 2.755520680381711823e-08 2.249579088640431346e-08
1.720000000000000000e+03 1.296633321046059231e-07 2.757426824388616541e-08 2.250903198777007197e-08
1.721000000000000000e+03 1.297046297070403312e-07 2.759334184498764111e-08 2.252229166194130433e-08
1.722000000000000000e+03 1.297459159926504165e-07 2.761242794180073360e-08 2.253557049536319061e-08
1.723000000000000000e+03 1.297872078383910730e-07 2.763152686822497704e-08 2.254886949714878325e-08
1.724000000000000000e+03 1.298285081217609657e-07 2.765063895370334431e-08 2.256218925038220913e-08
1.725000000000000000e+03 1.298698335865475129e-07 2.766976452715561985e-08 2.257553074759896096e-08
1.726000000000000000e+03 1.299111872722313015e-07 2.768890391268933255e-08 2.258889456400238762e-08
1.727000000000000000e+03 1.299525856106288864e-07 2.770805743481051713e-08 2.260228166764977519e-08
1.728000000000000000e+03 1.299940320741886011e-07 2.772722541117539184e-08 2.261569263719555277e-08
1.729000000000000000e+03 1.300355432739914122e-07 2.774640816036343422e-08 2.262912843175399290e-08
1.730000000000000000e+03 1.300771220145950922e-07 2.776560599340851740e-08 2.264258959418498435e-08
1.731000000000000000e+03 1.301187849766986427e-07 2.778481922260626935e-08 2.265607706967790556e-08
1.732000000000000000e+03 1.301605353195551212e-07 2.780404815349441456e-08 2.266959139703478179e-08
1.733000000000000000e+03 1.302023894682342530e-07 2.782329308997069929e-08 2.268313350083430088e-08
1.734000000000000000e+03 1.302443507105976287e-07 2.784255433101215767e-08 2.269670390307804288e-08
1.735000000000000000e+03 1.302864359704445583e-07 2.786183217272123219e-08 2.271030353049101426e-08
1.736000000000000000e+03 1.303286486234613492e-07 2.788112690670917169e-08 2.272393289356922228e-08
1.737000000000000000e+03 1.303710043052854025e-07 2.790043882079621985e-08 2.273759286049103735e-08
1.738000000000000000e+03 1.304135079721607346e-07 2.791976819906274159e-08 2.275128397592992189e-08
1.739000000000000000e+03 1.304561743696009037e-07 2.793911532130004795e-08 2.276500706062767487e-08
1.740000000000000000e+03 1.304990077507726639e-07 2.795848046257652656e-08 2.277876261878509845e-08
1.741000000000000000e+03 1.305420237905001776e-07 2.797786389435415028e-08 2.279255148554661888e-08
1.742000000000000000e+03 1.305852269018607814e-07 2.799726588248491331e-08 2.280637415350443192e-08
1.743000000000000000e+03 1.306286330387717587e-07 2.801668668914308214e-08 2.282023144616610424e-08
1.744000000000000000e+03 1.306722461129485474e-07 2.803612657051886379e-08 2.283412382144126357e-08
1.745000000000000000e+03 1.307160813364734820e-07 2.805558577969057212e-08 2.284805206198513047e-08
1.746000000000000000e+03 1.307601409146867849e-07 2.807506456296426095e-08 2.286201654887391038e-08
1.747000000000000000e+03 1.308044421134117028e-07 2.809456316341114874e-08 2.287601811210316443e-08
1.748000000000000000e+03 1.308489883397412809e-07 2.811408181809545842e-08 2.289005715381804007e-08
1.749000000000000000e+03 1.308937960053524096e-07 2.813362075824097185e-08 2.290413445774490713e-08
1.750000000000000000e+03 1.309388659126595963e-07 2.815318021123266793e-08 2.291825031829185106e-08
1.751000000000000000e+03 1.309842157425712219e-07 2.817276039790489703e-08 2.293240554181704883e-08
1.752000000000000000e+03 1.310298465327383281e-07 2.819236153400009078e-08 2.294660040887064381e-08
1.753000000000000000e+03 1.310757753906422312e-07 2.821198382960180261e-08 2.296083568589649628e-08
1.754000000000000000e+03 1.311220043415848716e-07 2.823162749002502865e-08 2.297511166717320153e-08
1.755000000000000000e+03 1.311685500656155763e-07 2.825129271314923523e-08 2.298942908433322010e-08
1.756000000000000000e+03 1.312154137654764494e-07 2.827097969298449327e-08 2.300378818229446438e-08
1.757000000000000000e+03 1.312626107422095664e-07 2.829068861613067212e-08 2.301818962715393301e-08
1.758000000000000000e+03 1.313101427067973667e-07 2.831041966461932444e-08 2.303263365729224068e-08
1.759000000000000000e+03 1.313580260042743325e-07 2.833017301324360345e-08 2.304712095713382648e-08
1.760000000000000000e+03 1.314062624932988625e-07 2.834994883182653769e-08 2.306165174308618519e-08
1.761000000000000000e+03 1.314548656215042260e-07 2.836974728272745215e-08 2.307622658400954699e-08
1.762000000000000000e+03 1.315038390864805113e-07 2.838956852353430871e-08 2.309084573572111668e-08
1.763000000000000000e+03 1.315531964006397910e-07 2.840941270490703129e-08 2.310550974618307462e-08
1.764000000000000000e+03 1.316029392481265040e-07 2.842927997114122609e-08 2.312021878419205390e-08
1.765000000000000000e+03 1.316530819967886341e-07 2.844917046111766254e-08 2.313497340269343556e-08
1.766000000000000000e+03 1.317036255526897017e-07 2.846908430577792649e-08 2.314977372205849603e-08
1.767000000000000000e+03 1.317545807500329470e-07 2.848902163076173340e-08 2.316462015324233606e-08
1.768000000000000000e+03 1.318059532167495347e-07 2.850898255521202627e-08 2.317951295361776295e-08
1.769000000000000000e+03 1.318577532008282751e-07 2.852896719074610850e-08 2.319445249322528764e-08
1.770000000000000000e+03 1.319099861800738016e-07 2.854897564339004878e-08 2.320943899922589846e-08
1.771000000000000000e+03 1.319626631158028210e-07 2.856900801184529105e-08 2.322447284452880183e-08
1.772000000000000000e+03 1.320157896132606795e-07 2.858906438884049919e-08 2.323955423811907185e-08
1.773000000000000000e+03 1.320693734813132566e-07 2.860914486043627207e-08 2.325468342668247465e-08
1.774000000000000000e+03 1.321234197389362792e-07 2.862924950532491192e-08 2.326986057539671489e-08
1.775000000000000000e+03 1.321779356921302716e-07 2.864937839602202110e-08 2.328508589109729228e-08
1.776000000000000000e+03 1.322329262183085939e-07 2.866953159730354097e-08 2.330035951057584888e-08
1.777000000000000000e+03 1.322883993434922596e-07 2.868970916886515411e-08 2.331568164414217531e-08
1.778000000000000000e+03 1.323443596076118741e-07 2.870991116224753158e-08 2.333105239676106423e-08
1.779000000000000000e+03 1.324008156514607816e-07 2.873013762280077437e-08 2.334647196972482991e-08
1.780000000000000000e+03 1.324577701304109331e-07 2.875038858827337891e-08 2.336194038562888685e-08
1.781000000000000000e+03 1.325152315898597254e-07 2.877066409054593818e-08 2.337745782097591250e-08
1.782000000000000000e+03 1.325732017369622002e-07 2.879096415374387290e-08 2.339302424343808378e-08
1.783000000000000000e+03 1.326316907600706221e-07 2.881128879594633039e-08 2.340863986155907470e-08
1.784000000000000000e+03 1.326906982302985405e-07 2.883163802711425598e-08 2.342430454873078282e-08
1.785000000000000000e+03 1.327502362402495962e-07 2.885201185220803012e-08 2.344001855512385971e-08
1.786000000000000000e+03 1.328103016490899397e-07 2.887241026685193685e-08 2.345578164162247600e-08
1.787000000000000000e+03 1.328709047735812097e-07 2.889283326237126361e-08 2.347159397748513597e-08
1.788000000000000000e+03 1.329320438960089606e-07 2.891328082137508064e-08 2.348745534773713415e-08
1.789000000000000000e+03 1.329937301765531185e-07 2.893375292062084028e-08 2.350336592745160123e-08
1.790000000000000000e+03 1.330559600682178210e-07 2.895424952922435476e-08 2.351932541846007876e-08
1.791000000000000000e+03 1.331187456297391819e-07 2.897477061055943305e-08 2.353533400552783883e-08
1.792000000000000000e+03 1.331820831426869792e-07 2.899531611961229590e-08 2.355139136382090601e-08
1.793000000000000000e+03 1.332459832016980451e-07 2.901588600621948494e-08 2.356749760525733994e-08
1.794000000000000000e+03 1.333104396714726617e-07 2.903648021218996906e-08 2.358365230157914863e-08
1.795000000000000000e+03 1.333754625711951823e-07 2.905709867395535823e-08 2.359985552738673726e-08
1.796000000000000000e+03 1.334410500381989422e-07 2.907774131933056502e-08 2.361610697336845915e-08
1.797000000000000000e+03 1.335072116981706159e-07 2.909840807142020801e-08 2.363240668299262238e-08
1.798000000000000000e+03 1.335739416936604796e-07 2.911909884510724666e-08 2.364875419077929853e-08
1.799000000000000000e+03 1.336412493447155447e-07 2.913981354971466984e-08 2.366514950752914368e-08
1.800000000000000000e+03 1.337091327460180732e-07 2.916055208758137867e-08 2.368159228104354224e-08
1.801000000000000000e+03 1.337775952976991610e-07 2.918131435396894013e-08 2.369808230361094739e-08
1.802000000000000000e+03 1.338466366506953395e-07 2.920210023879964568e-08 2.371461925641719721e-08
1.803000000000000000e+03 1.339162628301768497e-07 2.922290962425045467e-08 2.373120299831389926e-08
1.804000000000000000e+03 1.339864688836476899e-07 2.924374238723555523e-08 2.374783303864815297e-08
1.805000000000000000e+03 1.340572613491141462e-07 2.926459839760411308e-08 2.376450923233648905e-08
1.806000000000000000e+03 1.341286361052671893e-07 2.928547751893332268e-08 2.378123109666936277e-08
1.807000000000000000e+03 1.342005970569441116e-07 2.930637960879543767e-08 2.379799838059379216e-08
1.808000000000000000e+03 1.342731400590685364e-07 2.932730451871280865e-08 2.381481058192089007e-08
1.809000000000000000e+03 1.343462704990285650e-07 2.934825209326466708e-08 2.383166748314507946e-08
1.810000000000000000e+03 1.344199841347069618e-07 2.936922217195271203e-08 2.384856855949549870e-08
1.811000000000000000e+03 1.344942839014903703e-07 2.939021458767918387e-08 2.386551349234559704e-08
1.812000000000000000e+03 1.345691654330620404e-07 2.941122916784994935e-08 2.388250173839410544e-08
1.813000000000000000e+03 1.346446332378855945e-07 2.943226573334066480e-08 2.389953301359100988e-08
1.814000000000000000e+03 1.347206800224253128e-07 2.945332409974489900e-08 2.391660665871249110e-08
1.815000000000000000e+03 1.347973107253322581e-07 2.947440407683801759e-08 2.393372238697642040e-08
1.816000000000000000e+03 1.348745193306156972e-07 2.949550546889708360e-08 2.395087956750208729e-08
1.817000000000000000e+03 1.349523081998877933e-07 2.951662807403644280e-08 2.396807781095600880e-08
1.818000000000000000e+03 1.350306687494930005e-07 2.953777168547607284e-08 2.398531638474147336e-08
1.819000000000000000e+03 1.351096076652672742e-07 2.955893609144225209e-08 2.400259503071214068e-08
1.820000000000000000e+03 1.351891150355169657e-07 2.958012107320934189e-08 2.401991295596857521e-08
1.821000000000000000e+03 1.352691937767184432e-07 2.960132640885805184e-08 2.403726976106082546e-08
1.822000000000000000e+03 1.353498357391626807e-07 2.962255186988621954e-08 2.405466469964066611e-08
1.823000000000000000e+03 1.354310423184580345e-07 2.964379722336210720e-08 2.407209730530316906e-08
1.824000000000000000e+03 1.355128058602711305e-07 2.966506223104108531e-08 2.408956683849420658e-08
1.825000000000000000e+03 1.355951266987156498e-07 2.968634665077412600e-08 2.410707278349276264e-08
1.826000000000000000e+03 1.356780002017853824e-07 2.970765023418389864e-08 2.412461449018561172e-08
1.827000000000000000e+03 1.357614258399918803e-07 2.972897272930811152e-08 2.414219140489153605e-08
1.828000000000000000e+03 1.358453921552850703e-07 2.975031387898855449e-08 2.415980263010040689e-08
1.829000000000000000e+03 1.359299034219045095e-07 2.977167342223780973e-08 2.417744776476488441e-08
1.830000000000000000e+03 1.360149451495570900e-07 2.979305109299458315e-08 2.419512579988850896e-08
1.831000000000000000e+03 1.361005236948202787e-07 2.981444662181969933e-08 2.421283639576115658e-08
1.832000000000000000e+03 1.361866223874350993e-07 2.983585973344183342e-08 2.423057845731654074e-08
1.833000000000000000e+03 1.362732462435126924e-07 2.985729015096232831e-08 2.424835159137392836e-08
1.834000000000000000e+03 1.363603795806494595e-07 2.987873759138083242e-08 2.426615472696604005e-08
1.835000000000000000e+03 1.364480271711007056e-07 2.990020177036546497e-08 2.428398745499491796e-08
1.836000000000000000e+03 1.365361731596084214e-07 2.992168239707512198e-08 2.430184869293729493e-08
1.837000000000000000e+03 1.366248222490798158e-07 2.994317917931442615e-08 2.431973801921458300e-08
1.838000000000000000e+03 1.367139582291701859e-07 2.996469182011817898e-08 2.433765433463218606e-08
1.839000000000000000e+03 1.368035830105526092e-07 2.998622002029552347e-08 2.435559711702414013e-08
1.840000000000000000e+03 1.368936827285521683e-07 3.000776347592221049e-08 2.437356534041105433e-08
1.841000000000000000e+03 1.369842551657614124e-07 3.002932188160669821e-08 2.439155833535080173e-08
1.842000000000000000e+03 1.370752901655466021e-07 3.005089492761378707e-08 2.440957519684672641e-08
1.843000000000000000e+03 1.371667831237595144e-07 3.007248230256940109e-08 2.442761517225931879e-08
1.844000000000000000e+03 1.372587230934817584e-07 3.009408369134353493e-08 2.444567732495016679e-08
1.845000000000000000e+03 1.373511063707138269e-07 3.011569877711740468e-08 2.446376092899092497e-08
1.846000000000000000e+03 1.374439220898997936e-07 3.013732723957728909e-08 2.448186505125378871e-08
1.847000000000000000e+03 1.375371663524915328e-07 3.015896875714388719e-08 2.449998895250291946e-08
1.848000000000000000e+03 1.376308229367647717e-07 3.018062300531399982e-08 2.451813151446485987e-08
1.849000000000000000e+03 1.377248903417101065e-07 3.020228965815501342e-08 2.453629208119750071e-08
1.850000000000000000e+03 1.378193552641608719e-07 3.022396838686341536e-08 2.455446963480838570e-08
1.851000000000000000e+03 1.379142144304403678e-07 3.024565886231501823e-08 2.457266345819434942e-08
1.852000000000000000e+03 1.380094526182688038e-07 3.026736075128211075e-08 2.459087246422672056e-08
1.853000000000000000e+03 1.381050658133097093e-07 3.028907372158422536e-08 2.460909591425474857e-08
1.854000000000000000e+03 1.382010406408411933e-07 3.031079743778417192e-08 2.462733278508420935e-08
1.855000000000000000e+03 1.382973697704638152e-07 3.033253156437143242e-08 2.464558222676736639e-08
1.856000000000000000e+03 1.383940405014200272e-07 3.035427576411119443e-08 2.466384324295697285e-08
1.857000000000000000e+03 1.384910464016650888e-07 3.037602969881524380e-08 2.468211501433027134e-08
1.858000000000000000e+03 1.385883751969775453e-07 3.039779302943953880e-08 2.470039656555909792e-08
1.859000000000000000e+03 1.386860203501463424e-07 3.041956541629950879e-08 2.471868707617421294e-08
1.860000000000000000e+03 1.387839671740889809e-07 3.044134651888160916e-08 2.473698549256142161e-08
1.861000000000000000e+03 1.388822088878074450e-07 3.046313599685305742e-08 2.475529099285276157e-08
1.862000000000000000e+03 1.389807296900917862e-07 3.048493350876135972e-08 2.477360248880163353e-08
1.863000000000000000e+03 1.390795225288425442e-07 3.050673871396447391e-08 2.479191915461049740e-08
1.864000000000000000e+03 1.391785735295467788e-07 3.052855126980279154e-08 2.481023997554251150e-08
1.865000000000000000e+03 1.392778753522320152e-07 3.055037083651077088e-08 2.482856412321242361e-08
1.866000000000000000e+03 1.393774120845586145e-07 3.057219707218680532e-08 2.484689052276384229e-08
1.867000000000000000e+03 1.394771761054842707e-07 3.059402963710182851e-08 2.486521834405241979e-08
1.868000000000000000e+03 1.395771533100671890e-07 3.061586819098365390e-08 2.488354658001444694e-08
1.869000000000000000e+03 1.396773357929632723e-07 3.063771239431314695e-08 2.490187440146593601e-08
1.870000000000000000e+03 1.397777073963934913e-07 3.065956190873197884e-08 2.492020073945524493e-08
1.871000000000000000e+03 1.398782572210986903e-07 3.068141639679087900e-08 2.493852467696114211e-08
1.872000000000000000e+03 1.399789763576145885e-07 3.070327552120058005e-08 2.495684539942165526e-08
1.873000000000000000e+03 1.400798495665855025e-07 3.072513894725806431e-08 2.497516184989222145e-08
1.874000000000000000e+03 1.401808658739744346e-07 3.074700634035734567e-08 2.499347315925155389e-08
1.875000000000000000e+03 1.402820128596657577e-07 3.076887736868941360e-08 2.501177837984982542e-08
1.876000000000000000e+03 1.403832765875121529e-07 3.079075170001040543e-08 2.503007654976200381e-08
1.877000000000000000e+03 1.404846452500562621e-07 3.081262900638567242e-08 2.504836675646051283e-08
1.878000000000000000e+03 1.405861062704648196e-07 3.083450895943685293e-08 2.506664810142143450e-08
1.879000000000000000e+03 1.406876480585653825e-07 3.085639123523823236e-08 2.508491969102252130e-08
1.880000000000000000e+03 1.407892557294948731e-07 3.087827550925729630e-08 2.510318056073288716e-08
1.881000000000000000e+03 1.408909204769577560e-07 3.090016146173415067e-08 2.512142992837022058e-08
1.882000000000000000e+03 1.409926236035326069e-07 3.092204877295288098e-08 2.513966671326834107e-08
1.883000000000000000e+03 1.410943576559953638e-07 3.094393712869593487e-08 2.515789019670134344e-08
1.884000000000000000e+03 1.411961044914880049e-07 3.096582621462552765e-08 2.517609933442808441e-08
1.885000000000000000e+03 1.412978576248580413e-07 3.098771572069569130e-08 2.519429345420953426e-08
1.886000000000000000e+03 1.413995958860612299e-07 3.100960533862821559e-08 2.521247142648524367e-08
1.887000000000000000e+03 1.415013135545900724e-07 3.103149476505673503e-08 2.523063262400959036e-08
1.888000000000000000e+03 1.416029931512687572e-07 3.105338369815024391e-08 2.524877606108230666e-08
1.889000000000000000e+03 1.417046268892611964e-07 3.107527184046059597e-08 2.526690105274272867e-08
1.890000000000000000e+03 1.418061931662960244e-07 3.109715889721731461e-08 2.528500649762070250e-08
1.891000000000000000e+03 1.419076888289397766e-07 3.111904457734123992e-08 2.530309188380739970e-08
1.892000000000000000e+03 1.420090903899636393e-07 3.114092859329687354e-08 2.532115606510400349e-08
1.893000000000000000e+03 1.421103968790902331e-07 3.116281066227745062e-08 2.533919862739014697e-08
1.894000000000000000e+03 1.422115834053525925e-07 3.118469050376785394e-08 2.535721839426650031e-08
1.895000000000000000e+03 1.423126479176732999e-07 3.120656784338519365e-08 2.537521493285923161e-08
1.896000000000000000e+03 1.424135643184915621e-07 3.122844240866820648e-08 2.539318704552395237e-08
1.897000000000000000e+03 1.425143332846035121e-07 3.125031393325912360e-08 2.541113441770399266e-08
1.898000000000000000e+03 1.426149303915539180e-07 3.127218215364449958e-08 2.542905592621970161e-08
1.899000000000000000e+03 1.427153524253849993e-07 3.129404681199776893e-08 2.544695114609486343e-08
1.900000000000000000e+03 1.428155753549296417e-07 3.131590765464242395e-08 2.546481899055434047e-08
1.901000000000000000e+03 1.429155972199603758e-07 3.133776443208719964e-08 2.548265910167298881e-08
1.902000000000000000e+03 1.430153968290199125e-07 3.135961690060380499e-08 2.550047050826548925e-08
1.903000000000000000e+03 1.431149672655315485e-07 3.138146481986495830e-08 2.551825271134326017e-08
1.904000000000000000e+03 1.432142913966760886e-07 3.140330795630645287e-08 2.553600489809382621e-08
1.905000000000000000e+03 1.433133626517844915e-07 3.142514607930934793e-08 2.555372659327604129e-08
1.906000000000000000e+03 1.434121608240653167e-07 3.144697896620495395e-08 2.557141691017539028e-08
1.907000000000000000e+03 1.435106816869022699e-07 3.146880639626841612e-08 2.558907549413646500e-08
1.908000000000000000e+03 1.436089068146257336e-07 3.149062815779991643e-08 2.560670153403523113e-08
1.909000000000000000e+03 1.437068302560486861e-07 3.151244404022147245e-08 2.562429462451414560e-08
1.910000000000000000e+03 1.438044317302364313e-07 3.153425384305847106e-08 2.564185392121006929e-08
1.911000000000000000e+03 1.439017072864195420e-07 3.155605736737831596e-08 2.565937910266571699e-08
